id;location;source;target;site_url;start_str;end_str
109668;msk;"Событие: опера «Кармен» на сцене Московского международного Дома музыки
Город: msk
Дата и время: 2016-03-01 19:00 — 2016-03-01 21:50
Категории: theater
Теги: спектакли, 12+, лучшее в театрах, опера, премьеры
Описание: Грандиозная премьера новой постановки оперы Жоржа Бизе с участием солистов мировой величины.";Кармен. Дата: 2016-03-01 19:00—2016-03-01 21:50. Грандиозная премьера новой постановки оперы Жоржа Бизе с участием солистов мировой величины. Подробнее: https://kudago.com/msk/event/opera-karmen-msk/;https://kudago.com/msk/event/opera-karmen-msk/;01.03.2016 19:00;01.03.2016 21:50
109380;msk;"Событие: IV фестиваль необычных саней «Battle Сани»
Город: msk
Дата и время: 2016-02-23 09:00 — 2016-02-23 16:30
Категории: festival, recreation
Теги: free, городские, прочее, активный отдых, фестивали, 16+, спорт, 23 февраля, катание на ватрушках
Описание: Вы хоть раз пробовали отметить День защитника Отечества нетрадиционно? С улыбкой и смехом, адреналином в крови? Сконструируйте необычные сани и спуститесь с 200-метровой горы! Желающие повторят опыт на другой боевой машине — тазике.";Battle Сани. Дата: 2016-02-23 09:00—2016-02-23 16:30. Вы хоть раз пробовали отметить День защитника Отечества нетрадиционно? С улыбкой и смехом, адреналином в крови? Сконструируйте необычные сани и спуститесь с 200-метровой горы! Желающие повторят опыт на другой боевой машине — тазике. Подробнее: https://kudago.com/msk/event/iv-festival-neobychnyh-sanej-battle-sani/;https://kudago.com/msk/event/iv-festival-neobychnyh-sanej-battle-sani/;23.02.2016 9:00;23.02.2016 16:30
109315;msk;"Событие: концерт Sia
Город: msk
Дата и время: 2016-08-04 20:00
Категории: concert
Теги: поп-музыка, джаз и блюз, концерты, 12+
Описание: Российский визит австралийки Сии Ферлер — одной из самых интригующих певиц современности, которая обладает даром писать удивительно красивые песни.";Sia. Дата: 2016-08-04 20:00—2016-08-04 20:00. Российский визит австралийки Сии Ферлер — одной из самых интригующих певиц современности, которая обладает даром писать удивительно красивые песни. Подробнее: https://kudago.com/msk/event/koncert-sia-crocus/;https://kudago.com/msk/event/koncert-sia-crocus/;04.08.2016 20:00;04.08.2016 20:00
109294;msk;"Событие: День всех влюбленных в парке «Сокольники»
Город: msk
Дата и время: 2016-02-13 00:00 — 2016-02-14 00:00
Категории: festival, entertainment
Теги: free, городские, развлечения, фестивали, open air
Описание: По доброй традиции в этот день в парке будет много воздушных шаров, валентинок и конкурсов.";День всех влюбленных в парке «Сокольники». Дата: 2016-02-13 00:00—2016-02-14 00:00. По доброй традиции в этот день в парке будет много воздушных шаров, валентинок и конкурсов. Подробнее: https://kudago.com/msk/event/den-vseh-vlyublennyh-v-parke-sokolniki/;https://kudago.com/msk/event/den-vseh-vlyublennyh-v-parke-sokolniki/;13.02.2016 0:00;14.02.2016 0:00
109114;msk;"Событие: лекция «Культурный навигатор по Японии: гейша — японское искусство женственности»
Город: msk
Дата и время: 2016-02-17 19:00
Категории: education
Теги: история, обучение, лучшее в образовании, 16+
Описание: Многие из нас не знают, что на самом деле представляют собой гейши, почему-то считая, что это дамы легкого поведения. Однако это в корне неверно! Гейши — это уникальный феномен японской культуры, с богатой и древней историей. Речь пойдет именно об этом символе Японии, воплощении утонченности, женственности и мудрости.";Культурный навигатор по Японии: гейша — японское искусство женственности. Дата: 2016-02-17 19:00—2016-02-17 19:00. Многие из нас не знают, что на самом деле представляют собой гейши, почему-то считая, что это дамы легкого поведения. Однако это в корне неверно! Гейши — это уникальный феномен японской культуры, с богатой и древней историей. Речь пойдет именно об этом символе Японии, воплощении утонченности, женственности и мудрости. Подробнее: https://kudago.com/msk/event/lekciya-kulturnyj-navigator-po-yaponii-gejsha-yapo/;https://kudago.com/msk/event/lekciya-kulturnyj-navigator-po-yaponii-gejsha-yapo/;17.02.2016 19:00;17.02.2016 19:00
107928;msk;"Событие: «Необыкновенная выставка» Резо Габриадзе
Город: msk
Дата и время: 2016-02-12 00:00 — 2016-03-25 00:00
Категории: theater, exhibition
Теги: прикладное искусство, выставки, куда пойти 8 марта, спектакли, 12+, лучшее в театрах, картины, живопись, графика
Описание: Компания Volkov Pro и Музей Москвы представят в столице мультимедийную выставку Резо Габриадзе, которая познакомит зрителя с образным миром художника.";Необыкновенная выставка Резо Габриадзе. Дата: 2016-02-12 00:00—2016-03-25 00:00. Компания Volkov Pro и Музей Москвы представят в столице мультимедийную выставку Резо Габриадзе, которая познакомит зрителя с образным миром художника. Подробнее: https://kudago.com/msk/event/vystavka-neobyknovennaya-vystavka-rezo-gabriadze/;https://kudago.com/msk/event/vystavka-neobyknovennaya-vystavka-rezo-gabriadze/;12.02.2016 0:00;25.03.2016 0:00
107667;msk;"Событие: гастроли Тбилисского театра марионеток Резо Габриадзе
Город: msk
Дата и время: 2016-02-12 00:00 — 2016-03-25 00:00
Категории: theater, festival
Теги: интересное, куклы, марионетки, спектакли, 12+, театрализованные представления, лучшее в театрах, фестивали, театр
Описание: Гастроли знаменитого театра из Тбилиси, посвящённые 80-летию Резо Габриадзе, состоятся в Музее Москвы. Помимо спектаклей москвичи смогут посетить масштабную выставку художественных работ Габриадзе. В связи с небывалым ажиотажем выставка и гастроли продлены на 4 дня до 24 марта.";Театр марионеток Резо Габриадзе. Дата: 2016-02-12 00:00—2016-03-25 00:00. Гастроли знаменитого театра из Тбилиси, посвящённые 80-летию Резо Габриадзе, состоятся в Музее Москвы. Помимо спектаклей москвичи смогут посетить масштабную выставку художественных работ Габриадзе. В связи с небывалым ажиотажем выставка и гастроли продлены на 4 дня до 24 марта. Подробнее: https://kudago.com/msk/event/gastroli-tbilisskogo-teatra-rezo-gabriadze/;https://kudago.com/msk/event/gastroli-tbilisskogo-teatra-rezo-gabriadze/;12.02.2016 0:00;25.03.2016 0:00
105120;msk;"Событие: концерт «Соната-Феерия»
Город: msk
Дата и время: 2015-12-30 19:00
Категории: concert
Теги: концерты, классическая, 12+";Соната-Феерия. Дата: 2015-12-30 19:00—2015-12-30 19:00. Подробнее: https://kudago.com/msk/event/koncert-sonata-feeriya/;https://kudago.com/msk/event/koncert-sonata-feeriya/;30.12.2015 19:00;30.12.2015 19:00
104598;msk;"Событие: благотворительный забег Дедов Морозов — HappyRun 2015
Город: msk
Дата и время: 2015-12-20 10:35 — 2015-12-20 13:15
Категории: social-activity, festival, recreation
Теги: флешмобы, легкая атлетика, городские, прочее, активный отдых, фестивали, благотворительность, спорт и фитнес, open air
Описание: Новогодние волшебники вместе со своими помощниками — Зайцами и Снежинками — выйдут на старт забега Happy Run в поддержку неизлечимо больных детей. Благотворительный фонд «Вера» собирает всех желающих на ВДНХ.";благотворительный забег Дедов Морозов — HappyRun 2015. Дата: 2015-12-20 10:35—2015-12-20 13:15. Новогодние волшебники вместе со своими помощниками — Зайцами и Снежинками — выйдут на старт забега Happy Run в поддержку неизлечимо больных детей. Благотворительный фонд «Вера» собирает всех желающих на ВДНХ. Подробнее: https://kudago.com/msk/event/zabeg-dedov-morozov-zajcev-i-snez/;https://kudago.com/msk/event/zabeg-dedov-morozov-zajcev-i-snez/;20.12.2015 10:35;20.12.2015 13:15
103699;msk;"Событие: открытие WHO.ART.LAB на корабле «Брюсов»
Город: msk
Дата и время: 2015-12-06 13:00 — 2015-12-06 20:30
Категории: education
Теги: обучение, free, личные качества, лучшее в образовании, искусство, 16+
Описание: Вдохновляющие лекции от создателей успешных арт-проектов, разговоры о современном искусстве и полезные воркшопы — на презентации нового творческого проекта WHO.ART.LAB.";открытие WHO.ART.LAB. Дата: 2015-12-06 13:00—2015-12-06 20:30. Вдохновляющие лекции от создателей успешных арт-проектов, разговоры о современном искусстве и полезные воркшопы — на презентации нового творческого проекта WHO.ART.LAB. Подробнее: https://kudago.com/msk/event/otkrytie-whoartlab-na-korable-bryusov/;https://kudago.com/msk/event/otkrytie-whoartlab-na-korable-bryusov/;06.12.2015 13:00;06.12.2015 20:30
101603;msk;"Событие: фестиваль «Рождественский свет»
Город: msk
Дата и время: 2015-12-18 00:00 — 2016-01-11 00:00
Категории: festival
Теги: городские, фестивали, free
Описание: Новогодняя атмосфера немыслима без мигающих гирлянд и разноцветных фонариков. Фестиваль преобразит столицу, укутав ее улицы в мягкий рождественский свет. В рамках события в городе появятся красивые места для фотографий, арт-объекты и игровые площадки.";Рождественский свет. Дата: 2015-12-18 00:00—2016-01-11 00:00. Новогодняя атмосфера немыслима без мигающих гирлянд и разноцветных фонариков. Фестиваль преобразит столицу, укутав ее улицы в мягкий рождественский свет. В рамках события в городе появятся красивые места для фотографий, арт-объекты и игровые площадки. Подробнее: https://kudago.com/msk/event/festival-rozhdestvenskij-svet/;https://kudago.com/msk/event/festival-rozhdestvenskij-svet/;18.12.2015 0:00;11.01.2016 0:00
101109;msk;"Событие: выставка «НЕреальные герои. Художники и персонажи „Союзмультфильма“ »
Город: msk
Дата и время: 2015-12-02 11:00 — 2016-02-28 22:00
Категории: exhibition, kids
Теги: детям, детские, выставки, прочее
Описание: «Конёк-горбунок», «Вовка в Тридевятом царстве», «Каникулы Бонифация», «Маугли», «Малыш и Карлсон», «Ну, погоди!», «Бременские музыканты», «Винни-Пух», «В стране невыученных уроков», «Сказка сказок», «Тайна третьей планеты», «Жил-был пёс» — как создавались эти и другие легендарные советские мультфильмы?";НЕреальные герои. Художники и персонажи „Союзмультфильма“ ». Дата: 2015-12-02 11:00—2016-02-28 22:00. «Конёк-горбунок», «Вовка в Тридевятом царстве», «Каникулы Бонифация», «Маугли», «Малыш и Карлсон», «Ну, погоди!», «Бременские музыканты», «Винни-Пух», «В стране невыученных уроков», «Сказка сказок», «Тайна третьей планеты», «Жил-был пёс» — как создавались эти и другие легендарные советские мультфильмы?. Подробнее: https://kudago.com/msk/event/vystavka-nerealnye-geroi-hudozhniki-i-personazhi-s/;https://kudago.com/msk/event/vystavka-nerealnye-geroi-hudozhniki-i-personazhi-s/;02.12.2015 11:00;28.02.2016 22:00
101107;msk;"Событие: выставка «История моды: от авангарда к ГОСТу»
Город: msk
Дата и время: 2015-12-02 00:00 — 2016-02-29 00:00
Категории: exhibition
Теги: мода, выставки
Описание: Как менялась отечественная мода с 1920-х по 1960-е годы?";История моды: от авангарда к ГОСТу. Дата: 2015-12-02 00:00—2016-02-29 00:00. Как менялась отечественная мода с 1920-х по 1960-е годы?. Подробнее: https://kudago.com/msk/event/vystavka-istoriya-mody-ot-avangarda-k-gostu/;https://kudago.com/msk/event/vystavka-istoriya-mody-ot-avangarda-k-gostu/;02.12.2015 0:00;29.02.2016 0:00
100912;msk;"Событие: фестиваль игрового и документального кино Германии Blick‘15
Город: msk
Дата и время: 2015-11-13 00:00 — 2015-11-18 00:00
Категории: cinema, festival, entertainment
Теги: кино, развлечения, фестивали, кинопоказы, 16+
Описание: Премьеры сильных фильмов о «женщинах в поиске», встречи с актёрами и режиссёрами, мастер-класс представителя «берлинской школы» Изабелы Штевер — это и многое другое ждёт гостей фестиваля Blick‘15 в Центре документального кино.";Blick‘15. Дата: 2015-11-13 00:00—2015-11-18 00:00. Премьеры сильных фильмов о «женщинах в поиске», встречи с актёрами и режиссёрами, мастер-класс представителя «берлинской школы» Изабелы Штевер — это и многое другое ждёт гостей фестиваля Blick‘15 в Центре документального кино. Подробнее: https://kudago.com/msk/event/festival-igrovogo-i-dokumentalnogo-kino-germanii-b/;https://kudago.com/msk/event/festival-igrovogo-i-dokumentalnogo-kino-germanii-b/;13.11.2015 0:00;18.11.2015 0:00
100719;msk;"Событие: фестиваль документального кино США Show US!
Город: msk
Дата и время: 2015-11-12 00:00 — 2015-11-17 00:00
Категории: cinema, festival, entertainment
Теги: free, городские, кино, развлечения, фестивали, кинопоказы, 16+
Описание: Американское кино — это не только боевики и блистательный Голливуд, но ещё и целый пласт потрясающей документалистики. В этому году в бесплатном фестивале участвуют фильмы, посвящённые надежде. А это значит, зрителей ждёт шквал искренних эмоций и вдохновения.";Show US!. Дата: 2015-11-12 00:00—2015-11-17 00:00. Американское кино — это не только боевики и блистательный Голливуд, но ещё и целый пласт потрясающей документалистики. В этому году в бесплатном фестивале участвуют фильмы, посвящённые надежде. А это значит, зрителей ждёт шквал искренних эмоций и вдохновения. Подробнее: https://kudago.com/msk/event/festival-dokumentalnogo-kino-ssha-show-us15/;https://kudago.com/msk/event/festival-dokumentalnogo-kino-ssha-show-us15/;12.11.2015 0:00;17.11.2015 0:00
100375;msk;"Событие: концерт Lera Lynn
Город: msk
Дата и время: 2016-01-24 20:00
Категории: concert
Теги: концерты, авторская, 16+
Описание: Прославившаяся музыкой к сериалу «Настоящий детектив» американская фолк-дива и сонграйтер впервые представит своё душещипательное творчество на просторах России.";Lera Lynn. Дата: 2016-01-24 20:00—2016-01-24 20:00. Прославившаяся музыкой к сериалу «Настоящий детектив» американская фолк-дива и сонграйтер впервые представит своё душещипательное творчество на просторах России. Подробнее: https://kudago.com/msk/event/koncert-lera-lynn/;https://kudago.com/msk/event/koncert-lera-lynn/;24.01.2016 20:00;24.01.2016 20:00
99717;msk;"Событие: День народного единства 2015 в Москве — программа мероприятий
Город: msk
Дата и время: 2015-11-04 00:00 — 2015-11-05 00:00
Категории: holiday
Теги: праздники, free
Описание: В начале XVII века в этот день польские интервенты были изгнаны из Москвы, а сейчас это повод вспомнить о славном прошлом нашей страны и выдающихся соотечественниках и ощутить ту ценную связь между прошлыми поколениями и современным миром. Вас ждут творческие мастер-классы, исторические выставки, спортивные соревновани";День народного единства. Дата: 2015-11-04 00:00—2015-11-05 00:00. В начале XVII века в этот день польские интервенты были изгнаны из Москвы, а сейчас это повод вспомнить о славном прошлом нашей страны и выдающихся соотечественниках и ощутить ту ценную связь между прошлыми поколениями и современным миром. Вас ждут творческие мастер-классы, исторические выставки, спортивные соревнования и экскурсии в парках, а также выступления звезд эстрады, в том числе группы «Любэ», Ларисы Долиной. Подробнее: https://kudago.com/msk/event/den-narodnogo-edinstva/;https://kudago.com/msk/event/den-narodnogo-edinstva/;04.11.2015 0:00;05.11.2015 0:00
99341;msk;"Событие: «Большой фестиваль мультфильмов»
Город: msk
Дата и время: 2015-10-30 00:00 — 2015-11-10 00:00
Категории: kids, festival
Теги: детям, 6+, фестивали, кино
Описание: В начале ноября Москва примет крупнейший международный смотр анимации в России. «Большой фестиваль мультфильмов» открыт для всех, кто считает мультипликацию искусством, а нарисованных героев — живыми.";Большой фестиваль мультфильмов. Дата: 2015-10-30 00:00—2015-11-10 00:00. В начале ноября Москва примет крупнейший международный смотр анимации в России. «Большой фестиваль мультфильмов» открыт для всех, кто считает мультипликацию искусством, а нарисованных героев — живыми. Подробнее: https://kudago.com/msk/event/bolshoj-festival-multfilmov-2015/;https://kudago.com/msk/event/bolshoj-festival-multfilmov-2015/;30.10.2015 0:00;10.11.2015 0:00
99113;msk;"Событие: рынок Foodiez Bazaar
Город: msk
Дата и время: 2015-11-11 12:00 — 2015-11-15 21:00
Категории: cinema, yarmarki-razvlecheniya-yarmarki, entertainment
Теги: кулинария, ярмарки (развлечения, ярмарки), free, продукты питания, кулинария, развлечения, кинопоказы
Описание: На пять дней дизайн-завод «Флакон» превратится в прототип современного российского рынка, отвечающего потребностям жителей столицы. Под одной крышей разместятся рестораны, поп-ап кафе и продуктовые лавки, предлагающие гостям свои товары и услуги.";Рынок Foodiez Bazaar. Дата: 2015-11-11 12:00—2015-11-15 21:00. На пять дней дизайн-завод «Флакон» превратится в прототип современного российского рынка, отвечающего потребностям жителей столицы. Под одной крышей разместятся рестораны, поп-ап кафе и продуктовые лавки, предлагающие гостям свои товары и услуги. Подробнее: https://kudago.com/msk/event/rynok-foodiez-bazaar/;https://kudago.com/msk/event/rynok-foodiez-bazaar/;11.11.2015 12:00;15.11.2015 21:00
99110;msk;"Событие: выставка «Шляпа волшебника: муми-тролли и другие герои нашего детства»
Город: msk
Дата и время: 2015-12-23 00:00 — 2016-03-14 00:00
Категории: exhibition, kids
Теги: детям, 6+, выставки, куда пойти 8 марта, детские, современное искусство
Описание: Галерея на Солянке готовит сказочную выставку, посвящённую главному литературному детищу финской писательницы Туве Янссон.";Шляпа волшебника: муми-тролли и другие герои нашего детства. Дата: 2015-12-23 00:00—2016-03-14 00:00. Галерея на Солянке готовит сказочную выставку, посвящённую главному литературному детищу финской писательницы Туве Янссон. Подробнее: https://kudago.com/msk/event/vystavka-shlyapa-volshebnika-mumi-trolli-i-drugie-/;https://kudago.com/msk/event/vystavka-shlyapa-volshebnika-mumi-trolli-i-drugie-/;23.12.2015 0:00;14.03.2016 0:00
98504;msk;"Событие: ярмарка «Ламбада-маркет»
Город: msk
Дата и время: 2015-11-14 12:00 — 2015-11-14 22:00
Категории: yarmarki-razvlecheniya-yarmarki, entertainment
Теги: ярмарки (развлечения, ярмарки), развлечения, free
Описание: Здесь ждут ценителей вещей, которые выпускаются маленьким тиражом. Вашему вниманию будет представлен винтаж, дизайнерские украшения, стильные предметы интерьера, книги, пластинки и другие оригинальные штуки. Также вас ждет отличная музыка и хиты стрит-фуда и национальной кухни разных стран.";Ламбада-маркет. Дата: 2015-11-14 12:00—2015-11-14 22:00. Здесь ждут ценителей вещей, которые выпускаются маленьким тиражом. Вашему вниманию будет представлен винтаж, дизайнерские украшения, стильные предметы интерьера, книги, пластинки и другие оригинальные штуки. Также вас ждет отличная музыка и хиты стрит-фуда и национальной кухни разных стран. Подробнее: https://kudago.com/msk/event/yarmarka-lambada-market141511/;https://kudago.com/msk/event/yarmarka-lambada-market141511/;14.11.2015 12:00;14.11.2015 22:00
98305;msk;"Событие: XVI фестиваль «Новое Британское Кино»
Город: msk
Дата и время: 2015-10-28 20:00 — 2015-11-08 21:00
Категории: cinema, festival, entertainment
Теги: кино, развлечения, фестивали, кинопоказы, 18+
Описание: В программе — фильмы-лауреаты авторитетнейших мировых фестивалей и обладатели престижных кинонаград. Здесь вы получите истинное удовольствие от просмотра ярких художественных, документальных, короткометражных и анимационных работ.";Новое Британское Кино. Дата: 2015-10-28 20:00—2015-11-08 21:00. В программе — фильмы-лауреаты авторитетнейших мировых фестивалей и обладатели престижных кинонаград. Здесь вы получите истинное удовольствие от просмотра ярких художественных, документальных, короткометражных и анимационных работ. Подробнее: https://kudago.com/msk/event/xvi-festival-novoe-britanskoe-kino/;https://kudago.com/msk/event/xvi-festival-novoe-britanskoe-kino/;28.10.2015 20:00;08.11.2015 21:00
98286;msk;"Событие: парад ретро-троллейбусов
Город: msk
Дата и время: 2015-10-24 12:00 — 2015-10-24 15:00
Категории: education, festival, entertainment
Теги: обучение, free, городские, развлечения, фестивали, open air
Описание: Московский троллейбус отмечает День рождения — 82 года. Несмотря на почтенный возраст, торжества вновь пройдут на улице — с участием настоящих ретро-моделей, которые когда-то колесили по маршрутам столицы и развозили горожан по делам.";парад ретро-троллейбусов. Дата: 2015-10-24 12:00—2015-10-24 15:00. Московский троллейбус отмечает День рождения — 82 года. Несмотря на почтенный возраст, торжества вновь пройдут на улице — с участием настоящих ретро-моделей, которые когда-то колесили по маршрутам столицы и развозили горожан по делам. Подробнее: https://kudago.com/msk/event/parad-retro-trollejbusov/;https://kudago.com/msk/event/parad-retro-trollejbusov/;24.10.2015 12:00;24.10.2015 15:00
98261;msk;"Событие: маркет «4 сезона» в Artplay
Город: msk
Дата и время: 2015-11-07 12:00 — 2015-11-08 20:00
Категории: yarmarki-razvlecheniya-yarmarki, entertainment
Теги: ярмарки (развлечения, ярмарки), развлечения, free, 12+
Описание: Быть готовым к любым переменам погоды, оставаться на пике моды и неизменно выделяться из толпы жителям столицы поможет маркет «4 сезона» — культовая ярмарка, которая вновь соберёт на одной площадке самые классные дизайн-проекты!";4 сезона. Дата: 2015-11-07 12:00—2015-11-08 20:00. Быть готовым к любым переменам погоды, оставаться на пике моды и неизменно выделяться из толпы жителям столицы поможет маркет «4 сезона» — культовая ярмарка, которая вновь соберёт на одной площадке самые классные дизайн-проекты!. Подробнее: https://kudago.com/msk/event/market-4-sezona/;https://kudago.com/msk/event/market-4-sezona/;07.11.2015 12:00;08.11.2015 20:00
97860;msk;"Событие: концерт «Музыка как судьба»
Город: msk
Дата и время: 2015-11-08 20:00 — 2015-11-08 22:00
Категории: concert
Теги: 6+, концерты, классическая
Описание: Представление посвящено 100-летию со дня рождения знаменитого советского композитора Георгия Свиридова.";Музыка как судьба. Дата: 2015-11-08 20:00—2015-11-08 22:00. Представление посвящено 100-летию со дня рождения знаменитого советского композитора Георгия Свиридова. Подробнее: https://kudago.com/msk/event/koncert-muzyka-kak-sudba/;https://kudago.com/msk/event/koncert-muzyka-kak-sudba/;08.11.2015 20:00;08.11.2015 22:00
97639;msk;"Событие: праздник «Сон в зимнюю ночь»
Город: msk
Дата и время: 2015-11-21 13:00 — 2015-11-21 21:00
Категории: theater, kids, holiday, festival, photo, yarmarki-razvlecheniya-yarmarki, entertainment
Теги: детям, ярмарки (развлечения, ярмарки), free, кукольные, городские, фотография, спектакли, развлечения, лучшее в театрах, фестивали, праздники
Описание: Весёлый праздник в честь наступающей зимы пройдёт в «Музеоне». В этом году организаторы подготовили впечатляющее представление, в котором примут участие актёры уличного театра, неординарные музыканты, а также все, кто в это время окажется в парке искусств.";Сон в зимнюю ночь. Дата: 2015-11-21 13:00—2015-11-21 21:00. Весёлый праздник в честь наступающей зимы пройдёт в «Музеоне». В этом году организаторы подготовили впечатляющее представление, в котором примут участие актёры уличного театра, неординарные музыканты, а также все, кто в это время окажется в парке искусств. Подробнее: https://kudago.com/msk/event/prazdnik-son-v-zimnyuyu-noch/;https://kudago.com/msk/event/prazdnik-son-v-zimnyuyu-noch/;21.11.2015 13:00;21.11.2015 21:00
97430;msk;"Событие: Новый год 2016
Город: msk
Дата и время: 2015-12-31 00:00 — 2016-01-02 00:00
Категории: holiday
Теги: праздники, free
Описание: У этого праздника аромат ели и мандаринов. Он искрится бенгальскими огнями и фейерверками, согревает связанными с любовью бабушкиными носочками и дарит тепло семейных вечеров.";Новый год 2016. Дата: 2015-12-31 00:00—2016-01-02 00:00. У этого праздника аромат ели и мандаринов. Он искрится бенгальскими огнями и фейерверками, согревает связанными с любовью бабушкиными носочками и дарит тепло семейных вечеров. Подробнее: https://kudago.com/msk/event/novyj-god-2016/;https://kudago.com/msk/event/novyj-god-2016/;31.12.2015 0:00;02.01.2016 0:00
95260;msk;"Событие: Хэллоуин 2015
Город: msk
Дата и время: 2015-10-31 00:00 — 2015-11-02 00:00
Категории: holiday
Теги: free, праздники, хеллоуин
Описание: Если вы любите карнавалы, страшилки, яблоки в карамели и тыквенные фонари, тогда присоединяйтесь! Список всех событий Хэллоуина — здесь.";Хэллоуин. Дата: 2015-10-31 00:00—2015-11-02 00:00. Если вы любите карнавалы, страшилки, яблоки в карамели и тыквенные фонари, тогда присоединяйтесь! Список всех событий Хэллоуина — здесь. Подробнее: https://kudago.com/msk/event/hellouin-2015-v-moskve/;https://kudago.com/msk/event/hellouin-2015-v-moskve/;31.10.2015 0:00;02.11.2015 0:00
95182;msk;"Событие: фестиваль короткометражного кино shnit International Shortfilmfestival
Город: msk
Дата и время: 2015-10-07 19:00 — 2015-10-11 21:00
Категории: cinema, festival, entertainment
Теги: городские, кино, развлечения, фестивали, кинопоказы, 16+
Описание: Фильмы, вошедшие в программу фестиваля shnit, покажут на 5 континентах, чтобы порадовать любителей актуального короткометражного кино по всему миру!";shnit. Дата: 2015-10-07 19:00—2015-10-11 21:00. Фильмы, вошедшие в программу фестиваля shnit, покажут на 5 континентах, чтобы порадовать любителей актуального короткометражного кино по всему миру!. Подробнее: https://kudago.com/msk/event/festival-korotkometrazhnogo-kino-shnit-internation/;https://kudago.com/msk/event/festival-korotkometrazhnogo-kino-shnit-internation/;07.10.2015 19:00;11.10.2015 21:00
95075;msk;"Событие: фестиваль «Ночь музыки 2015»
Город: msk
Дата и время: 2015-10-10 14:00 — 2015-10-11 06:00
Категории: holiday, festival
Теги: free, городские, фестивали, музыка, праздники
Описание: Вас ждут бесплатные концерты, которые пройдут по всей Москве. Музыка перенесет вас туда, где в приглушенном свете выступают джазмены, где звучат ритмы бразильской босановы и японский инструмент кото. Фестиваль соединит в себе разнообразные жанры и стили — от классики до горлового пения.";Ночь музыки 2015. Дата: 2015-10-10 14:00—2015-10-11 06:00. Вас ждут бесплатные концерты, которые пройдут по всей Москве. Музыка перенесет вас туда, где в приглушенном свете выступают джазмены, где звучат ритмы бразильской босановы и японский инструмент кото. Фестиваль соединит в себе разнообразные жанры и стили — от классики до горлового пения. Подробнее: https://kudago.com/msk/event/festival-noch-muzyki-2015/;https://kudago.com/msk/event/festival-noch-muzyki-2015/;10.10.2015 14:00;11.10.2015 6:00
93695;msk;"Событие: концерт группы «Мегаполис»
Город: msk
Дата и время: 2015-11-21 21:00
Категории: concert
Теги: концерты, рок и рок-н-ролл, 16+
Описание: Группа «Мегаполис» отметит выпуск своей дискографии на виниле уникальным ретроспективным концертом в сопровождении медиашоу.";Мегаполис. Дата: 2015-11-21 21:00—2015-11-21 21:00. Группа «Мегаполис» отметит выпуск своей дискографии на виниле уникальным ретроспективным концертом в сопровождении медиашоу. Подробнее: https://kudago.com/msk/event/megapolis-izum/;https://kudago.com/msk/event/megapolis-izum/;21.11.2015 21:00;21.11.2015 21:00
93685;msk;"Событие: лекция Евгения Жаринова «Фицджеральд»
Город: msk
Дата и время: 2015-09-28 19:30 — 2015-09-28 21:00
Категории: education
Теги: лучшее в образовании, обучение, искусство, 16+
Описание: Популярный лектор и радиоведущий, собирающий широкую публику на свои мероприятия, расскажет о том, как с легкостью объединить литературную гениальность и беллетристику. Примером для того, чтобы разобрать это редкое умение, станет яркий классик Скотт Фицджеральд.";Фицджеральд. Дата: 2015-09-28 19:30—2015-09-28 21:00. Популярный лектор и радиоведущий, собирающий широкую публику на свои мероприятия, расскажет о том, как с легкостью объединить литературную гениальность и беллетристику. Примером для того, чтобы разобрать это редкое умение, станет яркий классик Скотт Фицджеральд. Подробнее: https://kudago.com/msk/event/lekciya-evgeniya-zharinova-ficdzherald/;https://kudago.com/msk/event/lekciya-evgeniya-zharinova-ficdzherald/;28.09.2015 19:30;28.09.2015 21:00
92609;msk;"Событие: фестиваль «Московская осень»
Город: msk
Дата и время: 2015-09-04 10:00 — 2015-10-11 20:00
Категории: festival, yarmarki-razvlecheniya-yarmarki, entertainment
Теги: ярмарки (развлечения, ярмарки), free, городские, развлечения, день города 2018, фестивали, open air
Описание: Этой осенью суетливая столица станет ближе к уютной и радушной деревне. В мегаполис съедутся фермеры из регионов, которые побалуют вас деликатесами со своего огорода, ведь осень — самое вкусное время года. На улицах появятся шатры с ароматными угощениями и тематические арт-объекты. Посетите все 36 площадок фестиваля!";Московская осень. Дата: 2015-09-04 10:00—2015-10-11 20:00. Этой осенью суетливая столица станет ближе к уютной и радушной деревне. В мегаполис съедутся фермеры из регионов, которые побалуют вас деликатесами со своего огорода, ведь осень — самое вкусное время года. На улицах появятся шатры с ароматными угощениями и тематические арт-объекты. Посетите все 36 площадок фестиваля!. Подробнее: https://kudago.com/msk/event/festival-moskovskaya-osen/;https://kudago.com/msk/event/festival-moskovskaya-osen/;04.09.2015 10:00;11.10.2015 20:00
